Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Started in,Number of Presenters,Male Presenters,Female Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
2,Portl,20,211,02-Jan-23,10-Mar-23,27-Jan-23,Nurturing Indian Entrepreneurs,Rahul Dua,Services,Portl studio gym,0,3,3,0,0,Middle,Hyderabad,Telangana,0,0,45,0,0,no,0,no,funded,150,1,15000,Yes,Yes,150,2.5,0,0,6000,3,no,No,0,50,0.833,0,0,0,0,0,0,0,50,0.833,0,50,0.833,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,FatToSlim,20,212,02-Jan-23,10-Mar-23,27-Jan-23,Nurturing Indian Entrepreneurs,Rahul Dua,Beauty/Fashion,Diet Plan Weight Loss,0,1,0,1,0,Middle,Bangalore,Karnataka,0,14,0,0,0,no,0,no,funded,20,1,2000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,CheeseCake&Co.,21,213,02-Jan-23,10-Mar-23,30-Jan-23,Adhbhut Aur Anokhe Entrepreneurs,Rahul Dua,Food,Cakes Slices,2018,2,1,1,1,Middle,Delhi,Delhi,0,194,0,0,0,no,0,no,funded,100,2,5000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Dabble,21,214,02-Jan-23,10-Mar-23,30-Jan-23,Adhbhut Aur Anokhe Entrepreneurs,Rahul Dua,Manufacturing,Paints Crayons Brushes,0,2,0,2,0,Middle,Bangalore,Karnataka,33,8.7,75,0,0,no,0,no,funded,50,10,500,Yes,Yes,15,10,35,0,150,1,no,No,0,0,0,0,0,0,0,0,0,0,15,10,35,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,CloudTailor,21,215,02-Jan-23,10-Mar-23,30-Jan-23,Adhbhut Aur Anokhe Entrepreneurs,Rahul Dua,Services,Custom tailor online,0,3,2,1,1,Middle,"Bangalore,Hyderabad","Karnataka,Telangana",0,34,0,0,0,yes,0,no,funded,100,1.4,7142.857143,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,BeUnic,21,216,02-Jan-23,10-Mar-23,30-Jan-23,Adhbhut Aur Anokhe Entrepreneurs,Rahul Dua,Services,Platform for LGBTQ+ creators and entrepreneurs,0,3,1,1,0,Middle,Noida,Uttar Pradesh,50,6,0,0,0,no,0,no,funded,100,10,1000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Broomees,22,217,02-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Rahul Dua,Services,Helpers homemakers for your home,0,3,2,1,0,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,80,2,4000,Yes,Yes,100,3,0,0,3333.333333,3,no,No,0,33.33,1,0,0,0,0,0,0,0,33.33,1,0,33.33,1,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Ravel,22,218,02-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Rahul Dua,Beauty/Fashion,Custom Hair Products,2021,1,1,0,0,Middle,Amaravati,Maharashtra,0,40,0,0,0,no,0,no,funded,75,2.5,3000,Yes,Yes,75,10,0,0,750,1,no,No,0,0,0,0,0,0,0,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,HoneyVeda,22,219,02-Jan-23,10-Mar-23,31-Jan-23,Making Big Businesses,Rahul Dua,Food,Honey in natural nutritious form,0,2,2,0,0,Middle,Ahmedabad,Gujarat,53,0,20,0,0,no,0,no,funded,75,7.5,1000,Yes,Yes,50,20,25,12,250,2,no,No,0,0,0,0,25,10,12.5,25,10,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,PadCare,23,220,02-Jan-23,10-Mar-23,01-Feb-23,Changing The World,Rahul Dua,Manufacturing,Menstrual hygiene disposal solution,0,1,1,0,0,Young,Pune,Maharashtra,0,14,0,0,0,yes,0,no,funded,50,2,2500,Yes,Yes,100,4,0,0,2500,4,no,No,0,25,1,0,25,1,0,25,1,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,SwadeshiBlessings,23,221,02-Jan-23,10-Mar-23,01-Feb-23,Changing The World,Rahul Dua,Furnishing/Household,Clay utensils and cookwares,2020,3,1,2,0,Middle,Udaipur,Rajasthan,120,28,60,0,0,no,0,no,funded,50,5,1000,Yes,Yes,25,5,25,12,500,2,no,No,0,12.5,2.5,12.5,12.5,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,OLL,23,222,02-Jan-23,10-Mar-23,01-Feb-23,Changing The World,Rahul Dua,Technology/Software,Online Live Learning Skill development classes,0,1,1,0,0,Young,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,30,2,1500,Yes,Yes,30,5,0,0,600,2,no,No,0,0,0,0,15,2.5,0,0,0,0,0,0,0,15,2.5,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Febris,23,223,02-Jan-23,10-Mar-23,01-Feb-23,Changing The World,Rahul Dua,Medical/Health,"Scrubs, Lab Coats & Medical Apparel",0,2,2,0,0,Middle,Ferozepur,Punjab,110,12,0,20,0,no,0,no,funded,100,2.5,4000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Geeani,24,224,02-Jan-23,10-Mar-23,02-Feb-23,India Ke Incredible Entrepreneurs,Rahul Dua,Vehicles/Electrical Vehicles,Smallest EV tractor,0,3,2,1,0,Middle,Ahmedabad,Gujarat,0,0,0,0,0,no,0,no,funded,75,7.5,1000,Yes,Yes,100,10,0,0,1000,3,no,No,0,0,0,0,33.33,3.33,0,33.33,3.33,0,33.33,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,Amore,24,225,02-Jan-23,10-Mar-23,02-Feb-23,India Ke Incredible Entrepreneurs,Rahul Dua,Food,Gelato Ice Cream Online,0,2,2,0,0,Middle,"Hyderabad,Mumbai","Telangana,Maharashtra",0,0,0,0,0,no,0,no,funded,75,4,1875,Yes,Yes,75,7.5,0,0,1000,1,yes,No,0,0,0,0,0,0,0,75,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,LeafyAffair,24,226,02-Jan-23,10-Mar-23,02-Feb-23,India Ke Incredible Entrepreneurs,Rahul Dua,Beauty/Fashion,Botanical Jewellery,0,1,1,0,0,Middle,Bangalore,Karnataka,110,21,80,0,0,no,0,no,funded,50,2.5,2000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,ScrapUncle,25,227,02-Jan-23,10-Mar-23,03-Feb-23,Badhta India,Rahul Dua,Services,Sell scrap recyclables online,2020,1,1,0,0,Young,Delhi,Delhi,600,0,25,0,0,no,0,no,funded,60,3,2000,Yes,Yes,60,5,0,0,1200,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,SharmaJiKiAata,25,228,02-Jan-23,10-Mar-23,03-Feb-23,Badhta India,Rahul Dua,Food,Freshly milled atta,2019,2,1,1,0,Middle,Pune,Maharashtra,0,0,63,38,0,no,0,no,funded,40,10,400,Yes,Yes,40,20,0,0,200,1,no,No,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,Manetain,25,229,02-Jan-23,10-Mar-23,03-Feb-23,Badhta India,Rahul Dua,Beauty/Fashion,Curly Hair Care Products,0,2,0,2,0,Young,"Cochin,Mumbai","Kerala,Maharashtra",100,12,60,0,0,no,0,no,funded,75,2.5,3000,Yes,Yes,75,10,0,0,750,1,no,No,0,0,0,0,0,0,0,0,0,0,75,10,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,GavinParis,26,230,02-Jan-23,10-Mar-23,06-Feb-23,Bharat Badal Raha Hai,Rahul Dua,Beauty/Fashion,Gender-Neutral Fashion,2022,2,2,0,0,Young,Kolkata,West Bengal,114,0,60,0,0,no,0,no,funded,50,5,1000,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,UnStop,26,231,02-Jan-23,10-Mar-23,06-Feb-23,Bharat Badal Raha Hai,Rahul Dua,Technology/Software,Connecting talent colleges recruiters,2022,1,1,0,0,Middle,Delhi,Delhi,1600,0,90,0,0,no,0,no,funded,100,1,10000,Yes,Yes,200,4,0,0,5000,4,no,No,0,50,1,0,0,0,0,50,1,0,50,1,0,0,0,0,0,0,0,50,1,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,BlueTea,26,232,02-Jan-23,10-Mar-23,06-Feb-23,Bharat Badal Raha Hai,Rahul Dua,Food,Ayurvedic Herbal Tea,2018,2,2,0,0,Middle,"Faridabad,Kolkata","Haryana,West Bengal",1000,0,0,19,0,no,0,no,funded,75,1,7500,Yes,Yes,50,3,25,12,1666.666667,1,no,No,0,0,0,0,0,0,0,0,0,0,50,3,25,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,TheGreenSnack,27,233,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Rahul Dua,Food,Healthy Snacks Online,2017,2,1,1,1,Middle,Mumbai,Maharashtra,0,25,0,0,0,yes,0,no,funded,100,2,5000,Yes,Yes,100,8,0,0,1250,1,no,No,0,0,0,0,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,HobbyIndia,27,234,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Rahul Dua,Furnishing/Household,Online Art & Craft Store,0,3,1,2,1,Young,Surat,Gujarat,117,0,0,0,0,no,0,no,funded,50,3,1666.666667,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,Flhexible,27,235,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Rahul Dua,Furnishing/Household,Composite paper honeycomb panels,2019,2,1,1,1,Middle,Jaipur,Rajasthan,16,3.5,40,25,0,no,0,no,funded,50,7.5,666.6666667,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,UpThrust,27,236,02-Jan-23,10-Mar-23,07-Feb-23,Nayi Soch Naye Vichaar,Rahul Dua,Sports,ESPORTS AND GAMING ORGANISATION,0,2,2,0,0,Young,Mumbai,Maharashtra,300,33,0,30,0,no,0,no,funded,75,3,2500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,Zoff,28,237,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Rahul Dua,Food,Cool Grind Technology Indian Spices,2018,2,2,0,0,Middle,Raipur,Chhattisgarh,0,700,0,0,0,no,0,no,funded,100,0.5,20000,Yes,Yes,100,1.25,0,0,8000,1,no,No,0,0,0,0,0,0,0,0,0,0,100,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,DesiToys,28,238,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Rahul Dua,Manufacturing,Indian Traditional Toys and Indoor Games,2017,1,0,1,0,Middle,Mumbai,Maharashtra,115,20,50,18,0,no,0,no,funded,50,3,1666.666667,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,CloudWorx,28,239,02-Jan-23,10-Mar-23,08-Feb-23,Game Changers,Rahul Dua,Technology/Software,NoCode Enterprise Metaverse App Builder,0,1,1,0,0,Middle,Bangalore,Karnataka,0,14,0,0,0,no,0,no,funded,40,2,2000,Yes,Yes,40,3.2,0,0,1250,2,yes,No,0,20,1.6,0,0,0,0,20,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,No,No,Yes,0
2,Mahantam,29,240,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Rahul Dua,Manufacturing,Tea Glass Washing Machine,0,2,2,0,0,Young,Banaskantha,Gujarat,0,0,0,0,0,no,0,no,funded,30,10,300,Yes,Yes,30,20,0,0,150,5,no,No,0,6,4,0,6,4,0,6,4,0,6,4,0,6,4,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,MindPeers,29,241,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Rahul Dua,Medical/Health,For Mental Strength,0,2,1,1,0,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,53,1,5300,Yes,Yes,106,2,0,0,5300,4,no,No,0,17.66,0.33,0,17.66,0.33,0,0,0,0,17.66,0.33,0,53,1,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Barosi,29,242,02-Jan-23,10-Mar-23,09-Feb-23,Pulse Of The Country,Rahul Dua,Food,Fresh & pure milk products,2016,1,1,0,0,Middle,Pataudi,Haryana,0,42,40,0,0,yes,0,no,funded,50,2,2500,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Daryaganj,30,243,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Rahul Dua,Food,North Indian Cuisine restaurant,0,3,3,0,0,Middle,Delhi,Delhi,0,300,0,0,0,no,0,no,funded,90,0.5,18000,Yes,Yes,90,1,0,0,9000,1,yes,No,0,0,0,0,0,0,0,0,0,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,DhruvVidyut,30,244,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Rahul Dua,Vehicles/Electrical Vehicles,Invention converts cycle into an electric cycle,0,1,1,0,0,Middle,Delhi,Delhi,0,0,0,0,0,no,0,no,funded,0,0.5,0,Yes,Yes,0,0.5,0,0,0,3,yes,No,0,0,0,0,0,0,0,0,0.166,0,0,0.166,0,0,0.166,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,CELLBELL,30,245,02-Jan-23,10-Mar-23,10-Feb-23,Changing India,Rahul Dua,Furnishing/Household,Gaming Office Chairs,2019,3,3,0,0,Middle,Ulhasnagar,Maharashtra,0,400,52,0,0,no,0,no,funded,90,1.5,6000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Tipayi,31,246,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Rahul Dua,Manufacturing,Balance Bike for Kids,2019,1,1,0,0,Young,Pune,Maharashtra,21,0.5,35,26,0,no,0,yes,funded,50,10,500,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,DigiQure,31,247,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Rahul Dua,Medical/Health,Book Doctors Appointments Video Consultation,0,2,2,0,0,Middle,Bhopal,Madhya Pradesh,0,0,0,0,0,no,0,no,funded,40,4,1000,Yes,Yes,40,10,0,0,400,1,no,No,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Nirmalaya,31,248,02-Jan-23,10-Mar-23,13-Feb-23,Innovations And Investments,Rahul Dua,Manufacturing,Incense products made from temple flowers,0,3,2,1,1,Middle,Delhi,Delhi,0,80,0,0,0,yes,0,no,funded,60,1.5,4000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Pabiben,32,249,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Rahul Dua,Beauty/Fashion,Handcrafted products sold directly by artisans,0,2,1,1,0,Middle,Ahmedabad,Gujarat,0,0,50,35,0,no,0,no,funded,50,5,1000,Yes,Yes,10,5,40,0,200,1,no,No,0,10,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Homestrap,32,250,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Rahul Dua,Furnishing/Household,Collection of organizer for home and travelling,0,2,1,1,1,Middle,Indore,Madhya Pradesh,0,0,55,0,0,no,0,no,funded,70,1,7000,Yes,Yes,50,7,20,10,714.2857143,1,no,No,0,0,0,0,0,0,0,50,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,uBreathe,32,251,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Rahul Dua,Manufacturing,Smart Natural Air Purifier,0,2,2,0,0,Middle,Gurgaon,Haryana,0,0,0,0,0,no,0,no,funded,150,7.5,2000,Yes,Yes,50,5,100,10,1000,1,no,No,0,50,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Deyor,32,252,02-Jan-23,10-Mar-23,14-Feb-23,Pitch Perfect,Rahul Dua,Technology/Software,Chatbot integrated experiential travel website,0,2,2,0,0,Middle,Gurgaon,Haryana,0,0,25,5,0,no,0,no,funded,100,1,10000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,iMumz,33,253,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Rahul Dua,Medical/Health,Transforming pregnancy and parenting with app,2020,3,2,1,0,Middle,Bangalore,Karnataka,0,0,0,0,0,no,0,no,funded,70,1,7000,Yes,Yes,10,1,60,10,1000,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,60,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,TheHealthyBinge,33,254,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Rahul Dua,Food,Assorted Pack Baked Chips,0,2,2,0,0,Middle,Pune,Maharashtra,0,11,0,0,0,yes,0,no,funded,50,5,1000,Yes,Yes,50,5,0,0,1000,2,no,No,0,0,0,0,0,0,0,0,0,0,25,2.5,0,25,2.5,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Freakins,33,255,02-Jan-23,10-Mar-23,15-Feb-23,Growing With India,Rahul Dua,Beauty/Fashion,Fashionable Denim Apparel,0,2,2,0,0,Middle,Mumbai,Maharashtra,0,0,63,0,0,yes,0,no,funded,70,1,7000,Yes,Yes,50,2.5,20,12,2000,1,yes,No,0,0,0,0,50,2.5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,Perfora,34,256,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Rahul Dua,Furnishing/Household,Toothpaste Electric Toothbrush,0,2,2,0,0,Young,"Ballarpur,Karnal","Haryana,Maharashtra",0,0,57,0,0,yes,0,no,funded,80,1,8000,Yes,Yes,80,2.5,0,0,3200,3,no,No,0,26.66,0.833,0,26.66,0.833,0,0,0,0,0,0,0,26.66,0.833,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,MidNightAngelsByPC,34,257,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Rahul Dua,Beauty/Fashion,Lounge & Travel wear,2017,2,0,2,0,Middle,Gurgaon,Haryana,180,0,83,20,0,no,0,no,funded,75,6,1250,Yes,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,CureSee,34,258,02-Jan-23,10-Mar-23,16-Feb-23,Growing Ideas Into Successful Businesses,Rahul Dua,Medical/Health,Artificial Intelligence (AI) based vision therapy,2019,3,3,0,0,Middle,Gurgaon,Haryana,0,264,0,0,0,no,0,no,funded,40,5,800,Yes,Yes,50,10,0,0,500,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
2,MeduLance,35,259,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Rahul Dua,Medical/Health,One-stop solution for all healthcare needs,0,2,2,0,0,Middle,Delhi,Delhi,240,0,0,24,0,no,0,no,funded,200,1,20000,Yes,Yes,200,2,0,0,10000,3,no,No,0,66.66,0.666,0,0,0,0,0,0,0,66.66,0.666,0,66.66,0.666,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Cakelicious,35,260,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Rahul Dua,Food,Cakes Online,0,2,0,2,0,Middle,Kolkata,West Bengal,0,3,60,40,0,no,0,no,funded,25,5,500,Yes,Yes,25,20,0,0,125,1,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,20,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Bowled.io,35,261,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Rahul Dua,Sports,Play-to-Earn Social Gaming Platform,0,2,2,0,0,Middle,Mumbai,Maharashtra,0,0,0,0,0,no,0,no,funded,80,1,8000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,Toyshine,35,262,02-Jan-23,10-Mar-23,17-Feb-23,Business Ideas Ka Pitara,Rahul Dua,Manufacturing,Collection of Toys,0,1,1,0,0,Middle,Jalandhar,Punjab,4500,450,0,15,0,no,0,no,funded,125,0.5,25000,No,No,0,0,0,0,0,0,no,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,No,Yes,Yes,Yes,No,Yes,0
2,neuphony,36,263,02-Jan-23,10-Mar-23,20-Feb-23,Anokhe Pitchers Ke Anokhe Ideas,Rahul Dua,Medical/Health,Wearable EEG Headband,2022,2,1,1,1,Young,Noida,Uttar Pradesh,0,0,0,0,0,yes,0,no,funded,100,2,5000,Yes,Yes,100,5.4,0,0,1851.851852,2,no,No,0,0,0,0,0,0,0,0,0,0,50,2.7,0,50,2.7,0,0,0,0,0,0,0,0,0,0,No Guest Invested,No Guest Present,Yes,Yes,Yes,Yes,Yes,No,No,0
